timestamp,product_id,product_name,category,price,discount_percent,final_price,stock,demand_score,season,day_of_week,time_of_day,competitor_price,user_click_rate,conversion_rate
5/7/2025 11:53,PR0347,Product347,Electronics,221.79,19.94,177.57,802,0.48,Spring,Monday,Night,200.97,0.134,0.169
4/30/2025 20:30,PR0040,Product40,Clothing,520.19,11.14,462.24,735,0.13,Summer,Friday,Night,482.83,0.254,0.148
5/5/2025 21:31,PR0289,Product289,Electronics,318.27,12.35,278.96,991,0.36,Summer,Sunday,Evening,303.89,0.058,0.176
5/4/2025 20:36,PR0375,Product375,Home & Kitchen,857.2,13.06,745.25,816,0.83,Winter,Friday,Evening,920.93,0.161,0.179
4/28/2025 7:22,PR0149,Product149,Home & Kitchen,762.73,39.61,460.61,709,0.22,Summer,Wednesday,Afternoon,719.29,0.228,0.094
5/24/2025 18:19,PR0146,Product146,Toys,735.6,33.97,485.72,439,0.25,Autumn,Friday,Morning,700.64,0.235,0.179
5/18/2025 13:12,PR0362,Product362,Books,762.1,48.85,389.81,946,0.74,Autumn,Monday,Night,698.24,0.205,0.079
4/27/2025 7:56,PR0167,Product167,Home & Kitchen,613.17,28.36,439.27,329,1,Autumn,Sunday,Evening,638.23,0.169,0.083
5/22/2025 0:49,PR0054,Product54,Clothing,536.6,37.14,337.31,639,0.25,Summer,Tuesday,Afternoon,510.13,0.15,0.095
4/28/2025 16:10,PR0362,Product362,Electronics,35.36,17.72,29.09,151,0.36,Summer,Thursday,Afternoon,34.32,0.048,0.031
5/2/2025 7:04,PR0054,Product54,Clothing,183.04,25.52,136.33,425,0.23,Spring,Wednesday,Evening,167.89,0.278,0.103
5/16/2025 20:54,PR0400,Product400,Toys,848.56,8.7,774.74,279,0.33,Summer,Saturday,Night,831.73,0.223,0.186
5/21/2025 14:32,PR0178,Product178,Electronics,854.28,49.28,433.29,691,0.73,Summer,Monday,Morning,796.46,0.122,0.114
4/27/2025 7:33,PR0123,Product123,Home & Kitchen,24.23,9.2,22,375,0.59,Autumn,Tuesday,Evening,23.19,0.076,0.184
4/30/2025 2:28,PR0021,Product21,Books,627.99,13.75,541.64,829,0.11,Autumn,Saturday,Afternoon,670.25,0.235,0.147
4/28/2025 4:04,PR0008,Product8,Home & Kitchen,592.51,33.28,395.32,630,0.92,Winter,Saturday,Morning,567.59,0.125,0.053
5/24/2025 21:17,PR0120,Product120,Clothing,28.01,3.79,26.95,757,0.89,Spring,Sunday,Night,28.37,0.232,0.068
5/14/2025 13:06,PR0017,Product17,Clothing,576.59,44.04,322.66,620,0.6,Spring,Friday,Evening,553.83,0.244,0.158
5/12/2025 18:36,PR0107,Product107,Electronics,98.86,28.16,71.02,780,0.62,Winter,Thursday,Night,106.82,0.249,0.098
5/7/2025 21:39,PR0066,Product66,Toys,820.28,41.38,480.85,550,0.11,Summer,Sunday,Evening,787.1,0.183,0.14
5/1/2025 21:31,PR0104,Product104,Electronics,421.32,38.28,260.04,149,0.72,Spring,Tuesday,Evening,400.38,0.049,0.088
5/17/2025 4:56,PR0052,Product52,Home & Kitchen,818.68,37.95,507.99,914,0.46,Winter,Wednesday,Evening,753.32,0.14,0.047
5/1/2025 1:02,PR0378,Product378,Clothing,594.21,28.27,426.23,501,0.78,Winter,Saturday,Morning,595.81,0.046,0.091
4/27/2025 14:15,PR0393,Product393,Toys,146.98,19.78,117.91,785,0.81,Spring,Wednesday,Night,136.15,0.098,0.149
4/27/2025 21:30,PR0379,Product379,Electronics,46.01,8.21,42.23,128,0.14,Autumn,Monday,Morning,46.63,0.14,0.198
5/23/2025 4:01,PR0074,Product74,Electronics,801.27,36.98,504.96,847,0.48,Summer,Tuesday,Night,844.78,0.162,0.063
5/21/2025 6:46,PR0160,Product160,Home & Kitchen,637.07,30.41,443.34,408,0.76,Spring,Sunday,Night,675.66,0.191,0.012
5/25/2025 17:41,PR0063,Product63,Toys,565.87,29.86,396.9,658,0.45,Autumn,Friday,Evening,610.18,0.295,0.034
5/17/2025 8:03,PR0344,Product344,Clothing,601.23,37.68,374.69,403,0.71,Summer,Thursday,Evening,548.92,0.169,0.053
4/29/2025 3:14,PR0064,Product64,Electronics,889.76,36.35,566.33,36,0.23,Winter,Thursday,Evening,875.89,0.244,0.067
5/13/2025 19:36,PR0182,Product182,Toys,748.9,45.75,406.28,676,0.89,Summer,Sunday,Morning,765.14,0.021,0.171
5/13/2025 9:58,PR0292,Product292,Toys,631.18,35.66,406.1,520,0.62,Summer,Sunday,Afternoon,640.08,0.24,0.163
4/29/2025 7:33,PR0010,Product10,Home & Kitchen,177.99,46.95,94.42,71,0.17,Summer,Monday,Afternoon,165.89,0.114,0.082
4/30/2025 10:38,PR0103,Product103,Home & Kitchen,998.35,16.81,830.53,938,0.26,Winter,Saturday,Evening,1057.26,0.127,0.047
5/22/2025 15:15,PR0341,Product341,Electronics,260.56,31.81,177.68,123,0.23,Autumn,Monday,Morning,272.29,0.226,0.106
5/10/2025 12:20,PR0262,Product262,Home & Kitchen,174.26,2.7,169.55,341,0.61,Summer,Friday,Night,162.89,0.042,0.19
5/19/2025 0:04,PR0175,Product175,Clothing,755.46,21.68,591.68,636,0.6,Spring,Saturday,Evening,776.35,0.032,0.185
5/22/2025 19:18,PR0025,Product25,Toys,591.1,12.45,517.51,827,0.43,Autumn,Sunday,Afternoon,560.57,0.063,0.159
4/27/2025 13:58,PR0282,Product282,Toys,986.78,35.13,640.12,468,0.5,Spring,Tuesday,Night,971.09,0.024,0.042
5/2/2025 7:05,PR0476,Product476,Clothing,163.91,0.92,162.4,531,0.82,Spring,Monday,Night,166.17,0.202,0.122
5/23/2025 11:24,PR0242,Product242,Books,345.57,31.28,237.48,908,0.93,Autumn,Monday,Afternoon,347.96,0.147,0.184
5/3/2025 5:43,PR0277,Product277,Toys,96.81,14.62,82.66,807,0.38,Spring,Monday,Night,97.84,0.078,0.028
5/10/2025 22:57,PR0168,Product168,Electronics,244.38,47.11,129.25,765,0.75,Summer,Thursday,Evening,236.63,0.172,0.175
4/27/2025 8:44,PR0373,Product373,Clothing,459.31,29.3,324.73,871,0.72,Spring,Wednesday,Night,481.11,0.032,0.058
5/7/2025 7:08,PR0190,Product190,Books,304.02,29.32,214.88,225,0.34,Spring,Wednesday,Night,277.12,0.099,0.11
5/7/2025 20:50,PR0418,Product418,Home & Kitchen,97.39,38.32,60.07,930,0.19,Autumn,Tuesday,Night,92.86,0.177,0.083
5/17/2025 22:37,PR0118,Product118,Electronics,731.5,4.05,701.87,904,0.7,Spring,Monday,Evening,778.93,0.274,0.177
5/11/2025 4:13,PR0060,Product60,Toys,707.89,40.59,420.56,878,0.81,Autumn,Tuesday,Afternoon,759.5,0.254,0.092
5/3/2025 23:08,PR0202,Product202,Books,258.65,6.96,240.65,961,0.24,Spring,Saturday,Evening,234.79,0.166,0.134
5/24/2025 7:28,PR0135,Product135,Books,963.29,12.61,841.82,437,0.16,Summer,Tuesday,Night,991.06,0.147,0.172
5/11/2025 7:51,PR0271,Product271,Books,844.28,16.97,701.01,859,0.29,Winter,Monday,Morning,915.04,0.035,0.083
5/16/2025 2:21,PR0326,Product326,Clothing,590.9,2.07,578.67,896,0.41,Spring,Wednesday,Night,563.57,0.062,0.199
5/3/2025 3:06,PR0308,Product308,Books,316.11,19.38,254.85,191,0.91,Summer,Tuesday,Morning,304.59,0.183,0.092
5/12/2025 10:18,PR0007,Product7,Toys,936.95,17.18,775.98,93,0.29,Summer,Sunday,Night,968.86,0.073,0.068
5/25/2025 1:59,PR0005,Product5,Toys,349.62,32,237.74,360,0.32,Winter,Sunday,Night,372.76,0.268,0.105
5/4/2025 23:52,PR0488,Product488,Toys,171.06,9.03,155.61,963,0.15,Autumn,Sunday,Night,183.08,0.255,0.088
4/27/2025 4:15,PR0136,Product136,Books,618.45,19.39,498.53,325,0.24,Spring,Tuesday,Morning,559.01,0.212,0.09
5/24/2025 7:53,PR0370,Product370,Books,979.32,22.11,762.79,8,0.77,Spring,Thursday,Morning,978.74,0.244,0.193
5/1/2025 11:30,PR0011,Product11,Books,569.56,17.7,468.75,966,0.37,Winter,Thursday,Afternoon,540.38,0.07,0.192
5/16/2025 11:56,PR0291,Product291,Clothing,478.44,38.24,295.48,125,0.34,Spring,Thursday,Afternoon,445.17,0.188,0.075
5/12/2025 4:15,PR0311,Product311,Books,95.81,38.67,58.76,260,0.39,Spring,Friday,Afternoon,98.93,0.212,0.129
4/29/2025 16:14,PR0125,Product125,Home & Kitchen,556.14,30.07,388.91,409,0.89,Spring,Wednesday,Night,573.44,0.033,0.095
4/27/2025 1:18,PR0041,Product41,Electronics,341.23,43.49,192.83,985,0.4,Spring,Wednesday,Morning,348.64,0.288,0.072
5/7/2025 4:09,PR0119,Product119,Clothing,698.77,8.61,638.61,733,0.67,Spring,Saturday,Night,679.59,0.184,0.169
4/28/2025 23:52,PR0293,Product293,Toys,595.21,48.65,305.64,374,0.45,Spring,Monday,Night,559.77,0.11,0.105
5/2/2025 13:11,PR0305,Product305,Clothing,465.16,37.6,290.26,387,0.34,Autumn,Sunday,Night,461.78,0.054,0.027
5/6/2025 1:31,PR0109,Product109,Books,864.64,23.13,664.65,659,0.75,Summer,Wednesday,Morning,847.5,0.155,0.03
5/1/2025 16:54,PR0318,Product318,Electronics,522.06,21.9,407.73,821,0.96,Winter,Sunday,Afternoon,573.32,0.293,0.099
5/4/2025 16:10,PR0128,Product128,Home & Kitchen,376.52,20.21,300.43,581,0.88,Summer,Saturday,Night,398.24,0.238,0.086
5/24/2025 16:50,PR0040,Product40,Electronics,392.85,17.57,323.83,888,0.39,Winter,Thursday,Evening,357.23,0.032,0.124
5/11/2025 3:00,PR0056,Product56,Books,532.68,17.31,440.47,138,0.47,Autumn,Thursday,Morning,507.08,0.073,0.016
5/2/2025 19:35,PR0349,Product349,Home & Kitchen,457.9,22.6,354.41,39,0.78,Summer,Monday,Morning,485.25,0.171,0.086
5/23/2025 3:28,PR0465,Product465,Toys,655.5,18.39,534.95,214,0.27,Autumn,Thursday,Afternoon,653.83,0.083,0.176
5/6/2025 8:39,PR0062,Product62,Toys,956.15,30.98,659.93,672,0.87,Spring,Tuesday,Afternoon,1048.78,0.214,0.069
5/19/2025 22:03,PR0091,Product91,Electronics,486.67,2.4,474.99,961,0.65,Spring,Monday,Morning,534.5,0.229,0.105
5/14/2025 6:07,PR0447,Product447,Home & Kitchen,431.57,10.64,385.65,361,0.12,Winter,Tuesday,Evening,407.16,0.236,0.187
5/24/2025 16:42,PR0225,Product225,Books,513.07,9.2,465.87,509,0.99,Spring,Monday,Afternoon,497.56,0.076,0.023
5/18/2025 7:11,PR0044,Product44,Electronics,862.04,4.93,819.54,473,0.8,Winter,Tuesday,Afternoon,881.41,0.065,0.02
5/25/2025 17:31,PR0207,Product207,Toys,798.76,28.89,568,881,0.66,Spring,Monday,Night,865.77,0.25,0.194
5/6/2025 22:39,PR0061,Product61,Toys,932.84,19.73,748.79,371,0.56,Autumn,Thursday,Morning,879.38,0.228,0.017
5/22/2025 22:13,PR0189,Product189,Home & Kitchen,981.48,39.04,598.31,271,0.55,Winter,Monday,Night,1024.99,0.026,0.164
5/2/2025 14:24,PR0284,Product284,Electronics,650.34,10.59,581.47,868,0.66,Winter,Friday,Night,698.19,0.218,0.097
5/12/2025 13:45,PR0192,Product192,Books,649.31,32.31,439.52,438,0.44,Summer,Monday,Morning,653.24,0.257,0.052
5/11/2025 17:37,PR0033,Product33,Electronics,861.49,25.63,640.69,187,0.47,Winter,Wednesday,Night,843.35,0.221,0.064
5/11/2025 13:11,PR0341,Product341,Home & Kitchen,204.07,1.86,200.27,380,0.98,Winter,Sunday,Night,188.67,0.257,0.198
5/7/2025 14:57,PR0196,Product196,Toys,400.26,41.35,234.75,221,0.64,Autumn,Sunday,Morning,363.56,0.199,0.141
5/11/2025 14:43,PR0487,Product487,Home & Kitchen,538.84,15.31,456.34,411,0.33,Autumn,Wednesday,Morning,549.4,0.269,0.096
4/28/2025 14:42,PR0421,Product421,Clothing,85.64,48,44.53,448,0.64,Autumn,Sunday,Evening,77.84,0.249,0.101
4/28/2025 13:27,PR0136,Product136,Clothing,969.04,15.17,822.04,326,0.83,Summer,Sunday,Evening,1034.19,0.153,0.195
5/11/2025 0:14,PR0146,Product146,Home & Kitchen,835.54,42.15,483.36,704,0.43,Autumn,Saturday,Afternoon,882.63,0.055,0.139
5/5/2025 3:24,PR0337,Product337,Electronics,430.53,12.71,375.81,30,0.58,Autumn,Monday,Morning,467.68,0.222,0.118
5/9/2025 6:00,PR0315,Product315,Electronics,851.1,47.79,444.36,780,0.21,Summer,Friday,Night,790.1,0.111,0.156
5/15/2025 13:29,PR0383,Product383,Toys,725.81,45.99,392.01,788,0.25,Autumn,Saturday,Afternoon,655.36,0.123,0.02
4/28/2025 20:34,PR0444,Product444,Electronics,737.55,16.86,613.2,771,0.47,Spring,Monday,Night,704.59,0.094,0.102
5/9/2025 12:27,PR0118,Product118,Clothing,439.16,36.23,280.05,903,0.33,Autumn,Friday,Afternoon,452.81,0.176,0.051
5/16/2025 8:30,PR0280,Product280,Home & Kitchen,772.02,34.06,509.07,194,0.65,Winter,Friday,Night,751.72,0.102,0.036
5/12/2025 21:35,PR0383,Product383,Toys,462.86,41.44,271.05,691,0.87,Summer,Monday,Night,458.9,0.088,0.08
4/28/2025 12:41,PR0125,Product125,Clothing,941.21,49.28,477.38,591,0.5,Winter,Sunday,Afternoon,996.85,0.074,0.079
5/1/2025 8:06,PR0430,Product430,Books,868.03,37.42,543.21,67,0.87,Summer,Friday,Morning,859.56,0.257,0.029
4/28/2025 18:20,PR0458,Product458,Electronics,946.78,40.46,563.71,870,0.95,Winter,Friday,Night,924.46,0.245,0.109
5/23/2025 0:57,PR0116,Product116,Electronics,270.06,6.65,252.1,833,0.63,Winter,Saturday,Morning,286.58,0.082,0.162
5/17/2025 1:04,PR0030,Product30,Electronics,369.7,35.97,236.72,502,0.78,Winter,Wednesday,Night,369.55,0.147,0.068
5/16/2025 9:27,PR0241,Product241,Books,602.35,9.69,543.98,591,0.29,Spring,Friday,Evening,591.47,0.234,0.132
5/24/2025 4:10,PR0418,Product418,Home & Kitchen,92.89,48.75,47.61,830,0.37,Spring,Thursday,Afternoon,87.68,0.138,0.175
5/22/2025 13:10,PR0445,Product445,Clothing,873.74,39.03,532.72,606,0.1,Winter,Monday,Afternoon,886.99,0.076,0.126
5/14/2025 12:38,PR0089,Product89,Books,747.31,21.23,588.66,834,0.68,Spring,Monday,Evening,756.28,0.082,0.014
5/14/2025 16:12,PR0152,Product152,Home & Kitchen,313.2,15.89,263.43,460,0.17,Autumn,Monday,Morning,328.08,0.093,0.175
5/3/2025 3:57,PR0286,Product286,Electronics,693.18,21.16,546.5,804,0.13,Summer,Wednesday,Evening,695.22,0.076,0.116
5/24/2025 14:31,PR0392,Product392,Books,923.95,28.64,659.33,678,0.77,Spring,Sunday,Afternoon,942.84,0.126,0.06
5/20/2025 20:47,PR0113,Product113,Electronics,888.15,47.23,468.68,906,0.96,Autumn,Monday,Night,921.77,0.264,0.045
4/30/2025 17:36,PR0294,Product294,Toys,493.24,23.64,376.64,682,0.21,Summer,Wednesday,Afternoon,515.12,0.195,0.028
5/4/2025 3:38,PR0333,Product333,Books,900.22,46.01,486.03,712,0.63,Spring,Thursday,Afternoon,840.49,0.069,0.164
5/20/2025 20:34,PR0364,Product364,Toys,524.16,13.71,452.3,396,0.26,Winter,Monday,Afternoon,542.94,0.213,0.15
5/14/2025 10:58,PR0284,Product284,Home & Kitchen,750.39,48.63,385.48,303,0.5,Summer,Friday,Evening,773.04,0.052,0.086
5/23/2025 14:37,PR0147,Product147,Home & Kitchen,826.33,10.95,735.85,709,0.95,Winter,Thursday,Night,830.17,0.086,0.048
4/26/2025 12:51,PR0227,Product227,Home & Kitchen,122.43,45.58,66.63,820,0.92,Summer,Monday,Morning,113.68,0.094,0.113
5/16/2025 10:23,PR0102,Product102,Electronics,445.7,31.19,306.69,477,0.51,Spring,Friday,Evening,456.18,0.246,0.167
5/18/2025 13:54,PR0447,Product447,Toys,844.03,17.29,698.1,497,0.21,Autumn,Wednesday,Evening,776.76,0.204,0.15
5/21/2025 3:51,PR0412,Product412,Toys,295.69,20.01,236.52,191,0.84,Winter,Tuesday,Evening,309.19,0.193,0.127
5/13/2025 0:54,PR0296,Product296,Electronics,683.39,45.58,371.9,57,0.51,Winter,Wednesday,Night,665.51,0.236,0.098
5/22/2025 7:12,PR0276,Product276,Home & Kitchen,243.75,18.66,198.27,625,0.9,Spring,Tuesday,Evening,259.52,0.24,0.16
4/29/2025 16:53,PR0479,Product479,Books,162.42,21.99,126.7,165,0.19,Summer,Saturday,Afternoon,162.55,0.291,0.018
4/26/2025 14:37,PR0312,Product312,Toys,840.11,0.04,839.77,521,0.52,Summer,Friday,Afternoon,830.09,0.298,0.084
5/7/2025 8:16,PR0272,Product272,Clothing,583.68,5.33,552.57,490,0.22,Autumn,Thursday,Evening,630.93,0.142,0.126
5/8/2025 19:34,PR0266,Product266,Electronics,470.89,12.11,413.87,508,0.29,Winter,Saturday,Night,507.62,0.13,0.057
5/4/2025 2:53,PR0383,Product383,Clothing,226,22.03,176.21,968,0.75,Spring,Friday,Night,219.81,0.096,0.094
5/12/2025 12:07,PR0459,Product459,Toys,22.34,46.36,11.98,885,0.14,Summer,Friday,Night,23.95,0.212,0.164
5/5/2025 20:56,PR0471,Product471,Toys,102.08,6.78,95.16,353,0.24,Summer,Thursday,Morning,92.77,0.145,0.053
5/7/2025 10:54,PR0381,Product381,Electronics,852.2,41.46,498.88,3,0.45,Winter,Wednesday,Afternoon,930.98,0.023,0.084
5/5/2025 5:29,PR0393,Product393,Books,391.14,8.78,356.8,54,0.91,Autumn,Sunday,Afternoon,372.82,0.154,0.121
5/8/2025 7:49,PR0219,Product219,Books,36.77,6.46,34.39,321,0.19,Spring,Monday,Night,35.16,0.274,0.027
5/23/2025 19:02,PR0082,Product82,Toys,924.4,22.54,716.04,319,0.67,Summer,Monday,Morning,877.37,0.16,0.174
5/1/2025 22:23,PR0449,Product449,Books,986.5,46.27,530.05,115,0.27,Winter,Wednesday,Afternoon,976.65,0.046,0.038
5/17/2025 11:29,PR0277,Product277,Home & Kitchen,590.49,27.66,427.16,697,0.42,Autumn,Tuesday,Afternoon,589.23,0.109,0.111
5/25/2025 21:09,PR0028,Product28,Toys,774.8,27.96,558.17,91,0.57,Autumn,Saturday,Evening,844.94,0.239,0.042
5/11/2025 18:35,PR0235,Product235,Clothing,26.86,43.15,15.27,353,0.24,Spring,Sunday,Morning,25.1,0.217,0.068
5/20/2025 1:20,PR0163,Product163,Books,345.14,41.71,201.18,220,0.47,Summer,Monday,Evening,347.01,0.263,0.047
5/2/2025 14:48,PR0017,Product17,Home & Kitchen,108.28,19.55,87.11,861,0.67,Autumn,Thursday,Afternoon,108.62,0.064,0.116
5/21/2025 11:36,PR0445,Product445,Home & Kitchen,248.7,28.76,177.17,492,0.55,Winter,Wednesday,Morning,250.52,0.011,0.041
5/25/2025 5:29,PR0251,Product251,Home & Kitchen,512.34,36.98,322.88,702,0.76,Summer,Sunday,Evening,556.92,0.242,0.138
5/16/2025 11:40,PR0339,Product339,Clothing,350.47,20.38,279.04,457,0.25,Summer,Saturday,Morning,358.75,0.163,0.034
4/27/2025 15:43,PR0057,Product57,Clothing,933.07,19.41,751.96,294,0.2,Winter,Saturday,Morning,926.17,0.034,0.124
5/12/2025 6:35,PR0497,Product497,Books,64.68,7,60.15,565,0.94,Autumn,Monday,Afternoon,68.18,0.12,0.089
5/21/2025 17:34,PR0118,Product118,Books,26.36,15.54,22.26,603,0.29,Spring,Saturday,Afternoon,26.79,0.04,0.044
5/22/2025 14:40,PR0297,Product297,Home & Kitchen,307.35,47.44,161.54,781,0.14,Winter,Saturday,Afternoon,319.36,0.111,0.044
4/30/2025 4:34,PR0200,Product200,Clothing,701.48,23.04,539.86,219,0.32,Autumn,Wednesday,Evening,751.31,0.126,0.057
5/25/2025 12:39,PR0409,Product409,Home & Kitchen,490.65,20.03,392.37,285,0.86,Autumn,Sunday,Afternoon,504.75,0.267,0.07
5/6/2025 2:26,PR0131,Product131,Clothing,276.37,21.48,217.01,56,0.78,Winter,Tuesday,Evening,250.24,0.129,0.184
5/18/2025 11:54,PR0123,Product123,Electronics,300.27,21.08,236.97,552,0.6,Spring,Tuesday,Morning,326.05,0.097,0.177
4/29/2025 11:10,PR0334,Product334,Books,746.56,23.24,573.06,310,0.2,Winter,Friday,Evening,771.98,0.201,0.094
5/22/2025 4:26,PR0491,Product491,Electronics,445.61,26.59,327.12,282,0.23,Autumn,Thursday,Morning,417.04,0.26,0.036
5/20/2025 0:53,PR0116,Product116,Home & Kitchen,715.3,26.44,526.17,607,0.66,Summer,Friday,Morning,760.76,0.059,0.2
4/30/2025 0:33,PR0396,Product396,Home & Kitchen,530.17,8.1,487.23,722,0.2,Spring,Tuesday,Afternoon,568.98,0.179,0.075
5/21/2025 10:03,PR0449,Product449,Clothing,537.1,10.62,480.06,179,0.84,Summer,Monday,Night,489.84,0.149,0.087
5/4/2025 20:03,PR0330,Product330,Clothing,913.28,15.77,769.26,770,0.43,Spring,Saturday,Evening,870.65,0.22,0.141
5/4/2025 11:07,PR0336,Product336,Clothing,280.54,35.61,180.64,899,0.9,Winter,Saturday,Night,267.57,0.223,0.148
5/8/2025 2:34,PR0148,Product148,Home & Kitchen,386.78,46.06,208.63,347,0.49,Spring,Thursday,Afternoon,405.04,0.294,0.164
5/8/2025 19:33,PR0296,Product296,Electronics,653.97,4.71,623.17,472,0.14,Winter,Thursday,Morning,627.45,0.172,0.162
5/4/2025 23:34,PR0394,Product394,Electronics,723.02,28.45,517.32,813,0.6,Autumn,Monday,Afternoon,654.84,0.14,0.117
5/7/2025 3:30,PR0389,Product389,Toys,463.29,47.21,244.57,125,0.37,Autumn,Monday,Night,432.26,0.103,0.197
5/1/2025 3:52,PR0080,Product80,Toys,886.22,1.69,871.24,168,0.2,Autumn,Sunday,Morning,806.72,0.038,0.055
5/6/2025 17:42,PR0145,Product145,Home & Kitchen,864.17,9.95,778.19,484,0.69,Winter,Thursday,Night,823.51,0.158,0.063
5/8/2025 20:39,PR0443,Product443,Electronics,206.99,32.06,140.63,864,0.19,Spring,Saturday,Night,197.02,0.169,0.118
5/14/2025 6:05,PR0432,Product432,Toys,127.25,24.08,96.61,487,0.12,Summer,Wednesday,Night,138.38,0.183,0.2
4/28/2025 5:04,PR0325,Product325,Electronics,352.08,34.59,230.3,515,0.81,Spring,Tuesday,Night,383.09,0.212,0.029
5/24/2025 3:33,PR0063,Product63,Home & Kitchen,992.72,16.46,829.32,346,0.6,Summer,Tuesday,Morning,901.5,0.133,0.12
5/25/2025 0:06,PR0242,Product242,Electronics,889.71,0.44,885.8,956,0.34,Spring,Monday,Night,948.98,0.294,0.074
5/5/2025 1:13,PR0046,Product46,Clothing,488.48,47.28,257.53,309,0.66,Winter,Saturday,Morning,487.66,0.111,0.011
5/18/2025 13:50,PR0054,Product54,Books,579.62,24.43,438.02,560,0.38,Summer,Saturday,Morning,613.75,0.044,0.068
5/5/2025 13:40,PR0294,Product294,Toys,703.74,1.38,694.03,796,0.21,Winter,Sunday,Evening,702.73,0.285,0.15
5/18/2025 0:00,PR0011,Product11,Electronics,727.54,5.94,684.32,498,0.45,Winter,Friday,Evening,776.82,0.271,0.083
5/16/2025 12:49,PR0259,Product259,Clothing,330.25,20.48,262.61,897,0.13,Spring,Thursday,Morning,297.35,0.27,0.076
5/21/2025 13:54,PR0068,Product68,Books,329.58,46.56,176.13,48,0.9,Autumn,Monday,Night,296.89,0.122,0.045
4/28/2025 22:18,PR0024,Product24,Clothing,893.68,22.7,690.81,4,0.16,Summer,Thursday,Night,812.38,0.146,0.031
5/18/2025 1:25,PR0415,Product415,Electronics,802.6,32.08,545.13,883,0.38,Winter,Saturday,Afternoon,819.73,0.095,0.019
4/27/2025 21:16,PR0382,Product382,Electronics,104.94,32.62,70.71,72,0.44,Winter,Monday,Afternoon,95.26,0.214,0.021
5/20/2025 19:25,PR0012,Product12,Books,425.29,18.91,344.87,623,0.21,Summer,Friday,Morning,414.37,0.273,0.075
5/23/2025 16:43,PR0212,Product212,Toys,206.62,22,161.16,560,0.7,Winter,Monday,Afternoon,210.46,0.284,0.058
4/29/2025 2:05,PR0283,Product283,Electronics,688.12,28.97,488.77,512,0.8,Winter,Sunday,Morning,736.11,0.258,0.032
5/9/2025 9:34,PR0407,Product407,Electronics,217.6,47.11,115.09,639,0.73,Autumn,Sunday,Afternoon,238.2,0.026,0.045
5/20/2025 14:59,PR0429,Product429,Home & Kitchen,287.03,1.59,282.47,85,0.96,Autumn,Friday,Evening,304.21,0.164,0.049
5/5/2025 6:40,PR0316,Product316,Toys,642.61,21.3,505.73,789,0.17,Autumn,Monday,Night,677.53,0.127,0.052
4/30/2025 9:59,PR0253,Product253,Electronics,122.94,18.22,100.54,955,0.99,Spring,Tuesday,Afternoon,112.55,0.012,0.027
5/15/2025 18:51,PR0208,Product208,Clothing,460.12,24.46,347.57,922,0.48,Spring,Tuesday,Night,453.98,0.223,0.07
5/12/2025 3:22,PR0351,Product351,Electronics,511.45,49.98,255.83,274,0.18,Autumn,Sunday,Night,551.01,0.087,0.148
4/30/2025 21:36,PR0185,Product185,Home & Kitchen,552.77,8.28,507,604,1,Spring,Tuesday,Afternoon,538.78,0.014,0.141
5/6/2025 3:23,PR0268,Product268,Electronics,403.61,13.48,349.2,449,0.2,Summer,Tuesday,Evening,416.54,0.094,0.104
5/11/2025 2:50,PR0158,Product158,Books,804.44,38.82,492.16,262,0.4,Autumn,Monday,Afternoon,821.74,0.035,0.104
5/11/2025 3:24,PR0196,Product196,Toys,971.62,34.49,636.51,680,0.21,Summer,Saturday,Afternoon,994.49,0.176,0.106
4/30/2025 16:39,PR0257,Product257,Toys,827.86,43.38,468.73,176,0.14,Summer,Tuesday,Morning,881.83,0.182,0.188
5/1/2025 10:48,PR0327,Product327,Electronics,103.71,18.91,84.1,803,0.48,Autumn,Thursday,Night,102.41,0.073,0.181
5/9/2025 17:13,PR0110,Product110,Electronics,206.58,26.71,151.4,670,0.24,Summer,Friday,Evening,193.89,0.159,0.183
5/14/2025 22:11,PR0146,Product146,Home & Kitchen,586.3,23.46,448.75,169,0.81,Autumn,Friday,Morning,580.75,0.032,0.074
5/23/2025 10:11,PR0008,Product8,Toys,605.77,23.5,463.41,28,0.49,Summer,Monday,Morning,573.52,0.219,0.123
5/18/2025 19:11,PR0121,Product121,Toys,866.67,5.06,822.82,636,0.24,Winter,Friday,Evening,843.84,0.187,0.023
5/17/2025 20:28,PR0340,Product340,Clothing,345.21,21.45,271.16,564,0.35,Autumn,Monday,Night,374.68,0.137,0.15
5/6/2025 0:47,PR0280,Product280,Books,120.7,38.5,74.23,342,0.74,Winter,Wednesday,Night,118.13,0.265,0.197
4/27/2025 13:20,PR0130,Product130,Home & Kitchen,362.08,11.23,321.42,733,0.66,Autumn,Wednesday,Morning,350.55,0.236,0.088
5/13/2025 15:47,PR0163,Product163,Toys,775.94,17.23,642.25,399,0.86,Autumn,Saturday,Evening,786.84,0.024,0.185
5/13/2025 14:48,PR0162,Product162,Electronics,79.64,13.86,68.6,179,0.9,Winter,Saturday,Evening,76.57,0.24,0.142
5/4/2025 12:14,PR0313,Product313,Home & Kitchen,42.62,18.57,34.71,35,0.97,Winter,Sunday,Night,41.52,0.292,0.17
5/1/2025 14:59,PR0243,Product243,Toys,330.15,15.91,277.62,34,0.51,Autumn,Monday,Afternoon,310.84,0.17,0.152
4/29/2025 4:25,PR0082,Product82,Clothing,19.93,20.28,15.89,137,0.57,Summer,Tuesday,Afternoon,21.03,0.153,0.016
